name,center_x,center_y,class,set
a8773be388e12df89edd,26223,35175,Nonmitosis,train
a8773be388e12df89edd,26222,32647,Nonmitosis,train
a8773be388e12df89edd,26128,42454,Nonmitosis,train
a8773be388e12df89edd,26048,23762,Nonmitosis,train
a8773be388e12df89edd,26012,50978,Nonmitosis,train
a8773be388e12df89edd,26377,20883,Nonmitosis,train
a8773be388e12df89edd,26357,21476,Nonmitosis,train
a8773be388e12df89edd,26289,26680,Nonmitosis,train
a8773be388e12df89edd,26244,22034,Nonmitosis,train
a8773be388e12df89edd,26321,29836,Nonmitosis,train
a8773be388e12df89edd,26311,22134,Nonmitosis,train
a8773be388e12df89edd,26685,18272,Nonmitosis,train
a8773be388e12df89edd,26353,30618,Nonmitosis,train
a8773be388e12df89edd,26328,30616,Nonmitosis,train
a8773be388e12df89edd,26528,51545,Nonmitosis,train
a8773be388e12df89edd,26880,21953,Nonmitosis,train
a8773be388e12df89edd,26706,29741,Nonmitosis,train
a8773be388e12df89edd,26836,50181,Nonmitosis,train
a8773be388e12df89edd,26913,53544,Nonmitosis,train
a8773be388e12df89edd,27143,17981,Nonmitosis,train
a8773be388e12df89edd,26719,22313,Nonmitosis,train
a8773be388e12df89edd,27152,29525,Nonmitosis,train
a8773be388e12df89edd,26933,53560,Nonmitosis,train
a8773be388e12df89edd,27311,23268,Nonmitosis,train
a8773be388e12df89edd,27324,23281,Nonmitosis,train
a8773be388e12df89edd,27338,48634,Nonmitosis,train
a8773be388e12df89edd,27488,16480,Nonmitosis,train
a8773be388e12df89edd,27604,18061,Nonmitosis,train
a8773be388e12df89edd,27597,16815,Nonmitosis,train
a8773be388e12df89edd,27226,23054,Nonmitosis,train
a8773be388e12df89edd,27225,33189,Nonmitosis,train
a8773be388e12df89edd,27507,19871,Nonmitosis,train
a8773be388e12df89edd,27473,34698,Nonmitosis,train
a8773be388e12df89edd,27380,50623,Nonmitosis,train
a8773be388e12df89edd,27642,16722,Nonmitosis,train
a8773be388e12df89edd,27814,22479,Nonmitosis,train
a8773be388e12df89edd,27828,17520,Nonmitosis,train
a8773be388e12df89edd,27702,20192,Nonmitosis,train
a8773be388e12df89edd,27612,29211,Nonmitosis,train
a8773be388e12df89edd,27474,31984,Nonmitosis,train
a8773be388e12df89edd,27834,52923,Nonmitosis,train
a8773be388e12df89edd,27870,14932,Nonmitosis,train
a8773be388e12df89edd,28063,19883,Nonmitosis,train
a8773be388e12df89edd,27975,17895,Nonmitosis,train
a8773be388e12df89edd,27887,48173,Nonmitosis,train
a8773be388e12df89edd,28028,54937,Nonmitosis,train
a8773be388e12df89edd,28081,19881,Nonmitosis,train
a8773be388e12df89edd,28058,50491,Nonmitosis,train
a8773be388e12df89edd,28117,16531,Nonmitosis,train
a8773be388e12df89edd,28330,29971,Nonmitosis,train
a8773be388e12df89edd,28345,17617,Nonmitosis,train
a8773be388e12df89edd,28509,49161,Mitosis,train
a8773be388e12df89edd,28380,53530,Nonmitosis,train
a8773be388e12df89edd,28592,36406,Nonmitosis,train
a8773be388e12df89edd,28981,33337,Nonmitosis,train
a8773be388e12df89edd,28934,54413,Nonmitosis,train
a8773be388e12df89edd,28917,54806,Nonmitosis,train
a8773be388e12df89edd,29442,14043,Nonmitosis,train
a8773be388e12df89edd,29390,20919,Nonmitosis,train
a8773be388e12df89edd,29441,13993,Nonmitosis,train
a8773be388e12df89edd,29635,29898,Nonmitosis,train
a8773be388e12df89edd,29654,46738,Nonmitosis,train
a8773be388e12df89edd,29833,29426,Nonmitosis,train
a8773be388e12df89edd,29613,49030,Nonmitosis,train
a8773be388e12df89edd,30115,14086,Nonmitosis,train
a8773be388e12df89edd,30235,53165,Nonmitosis,train
a8773be388e12df89edd,30263,50007,Nonmitosis,train
a8773be388e12df89edd,30310,53823,Nonmitosis,train
a8773be388e12df89edd,30383,47663,Nonmitosis,train
a8773be388e12df89edd,30823,30141,Nonmitosis,train
a8773be388e12df89edd,30740,29460,Nonmitosis,train
a8773be388e12df89edd,31284,16557,Nonmitosis,train
a8773be388e12df89edd,31068,33651,Nonmitosis,train
a8773be388e12df89edd,31281,42413,Nonmitosis,train
a8773be388e12df89edd,31234,52195,Nonmitosis,train
a8773be388e12df89edd,31303,16562,Nonmitosis,train
a8773be388e12df89edd,31184,50842,Nonmitosis,train
a8773be388e12df89edd,31353,52990,Nonmitosis,train
a8773be388e12df89edd,31383,51318,Nonmitosis,train
a8773be388e12df89edd,31795,35487,Nonmitosis,train
a8773be388e12df89edd,31921,50675,Mitosis,train
a8773be388e12df89edd,32200,44282,Nonmitosis,train
a8773be388e12df89edd,32302,26816,Mitosis,train
a8773be388e12df89edd,32347,41551,Nonmitosis,train
a8773be388e12df89edd,32415,48770,Nonmitosis,train
a8773be388e12df89edd,32371,44031,Nonmitosis,train
a8773be388e12df89edd,32798,45312,Nonmitosis,train
a8773be388e12df89edd,32779,47971,Nonmitosis,train
a8773be388e12df89edd,32994,6495,Nonmitosis,train
a8773be388e12df89edd,33118,53171,Nonmitosis,train
a8773be388e12df89edd,33304,28309,Nonmitosis,train
a8773be388e12df89edd,32962,49549,Nonmitosis,train
a8773be388e12df89edd,33321,47173,Nonmitosis,train
a8773be388e12df89edd,33417,51060,Nonmitosis,train
a8773be388e12df89edd,33632,43164,Nonmitosis,train
a8773be388e12df89edd,33929,50154,Nonmitosis,train
a8773be388e12df89edd,34041,46687,Mitosis,train
a8773be388e12df89edd,34895,35389,Nonmitosis,train
a8773be388e12df89edd,35408,48287,Nonmitosis,train
a8773be388e12df89edd,35229,49287,Nonmitosis,train
a8773be388e12df89edd,35553,39478,Nonmitosis,train
a8773be388e12df89edd,35443,48310,Nonmitosis,train
a8773be388e12df89edd,35647,50673,Nonmitosis,train
a8773be388e12df89edd,35620,46446,Nonmitosis,train
a8773be388e12df89edd,35652,48050,Nonmitosis,train
a8773be388e12df89edd,35649,48073,Nonmitosis,train
a8773be388e12df89edd,35442,52868,Nonmitosis,train
a8773be388e12df89edd,35443,48289,Nonmitosis,train
a8773be388e12df89edd,36080,36570,Nonmitosis,train
a8773be388e12df89edd,36098,37972,Nonmitosis,train
a8773be388e12df89edd,36136,39791,Nonmitosis,train
a8773be388e12df89edd,36276,37730,Nonmitosis,train
a8773be388e12df89edd,36491,23659,Nonmitosis,train
a8773be388e12df89edd,36843,40565,Nonmitosis,train
a8773be388e12df89edd,36868,49295,Nonmitosis,train
a8773be388e12df89edd,37067,35421,Nonmitosis,train
a8773be388e12df89edd,37120,42562,Nonmitosis,train
a8773be388e12df89edd,37217,44936,Nonmitosis,train
a8773be388e12df89edd,37164,49010,Nonmitosis,train
a8773be388e12df89edd,37229,46431,Nonmitosis,train
a8773be388e12df89edd,37897,35784,Nonmitosis,train
a8773be388e12df89edd,38000,38398,Mitosis,train
a8773be388e12df89edd,38133,45440,Nonmitosis,train
a8773be388e12df89edd,38377,45377,Nonmitosis,train
a8773be388e12df89edd,38576,46994,Nonmitosis,train
a8773be388e12df89edd,38501,43514,Nonmitosis,train
a8773be388e12df89edd,38419,45412,Nonmitosis,train
a8773be388e12df89edd,38640,45671,Nonmitosis,train
a8773be388e12df89edd,38699,44907,Nonmitosis,train
a8773be388e12df89edd,38853,37929,Nonmitosis,train
a8773be388e12df89edd,39098,34242,Nonmitosis,train
a8773be388e12df89edd,39187,35671,Nonmitosis,train
a8773be388e12df89edd,39560,35089,Nonmitosis,train
a8773be388e12df89edd,39532,40368,Nonmitosis,train
a8773be388e12df89edd,39663,40963,Nonmitosis,train
a8773be388e12df89edd,40289,21632,Nonmitosis,train
a8773be388e12df89edd,40484,24776,Nonmitosis,train
a8773be388e12df89edd,40434,32325,Nonmitosis,train
a8773be388e12df89edd,40431,40159,Nonmitosis,train
a8773be388e12df89edd,40505,24761,Nonmitosis,train
a8773be388e12df89edd,40552,27180,Nonmitosis,train
a8773be388e12df89edd,40710,36446,Nonmitosis,train
a8773be388e12df89edd,40503,37544,Nonmitosis,train
a8773be388e12df89edd,41639,26568,Nonmitosis,train
a8773be388e12df89edd,41686,37249,Nonmitosis,train
a8773be388e12df89edd,42060,28128,Nonmitosis,train
a8773be388e12df89edd,42804,33388,Nonmitosis,train
a8773be388e12df89edd,42873,33974,Mitosis,train
a8773be388e12df89edd,43865,5152,Nonmitosis,train
a8773be388e12df89edd,43957,36178,Nonmitosis,train
a8773be388e12df89edd,44575,30872,Nonmitosis,train
a8773be388e12df89edd,44923,18373,Nonmitosis,train
a8773be388e12df89edd,45312,31165,Nonmitosis,train
a8773be388e12df89edd,47336,19704,Nonmitosis,train
a8773be388e12df89edd,53847,31415,Nonmitosis,train
a8773be388e12df89edd,56077,9202,Nonmitosis,train
a8773be388e12df89edd,56074,9223,Nonmitosis,train
a8773be388e12df89edd,56164,9255,Nonmitosis,train
a8773be388e12df89edd,57129,10243,Nonmitosis,train
460906c0b1fe17ea5354,97786,3906,Mitosis,train
460906c0b1fe17ea5354,98301,4123,Mitosis,train
460906c0b1fe17ea5354,94970,4615,Mitosis,train
460906c0b1fe17ea5354,97447,4414,Mitosis,train
460906c0b1fe17ea5354,99023,4533,Mitosis,train
460906c0b1fe17ea5354,100881,4212,Nonmitosis,train
460906c0b1fe17ea5354,100954,4107,Nonmitosis,train
460906c0b1fe17ea5354,95398,4827,Nonmitosis,train
460906c0b1fe17ea5354,98123,5238,Mitosis,train
460906c0b1fe17ea5354,97247,5436,Mitosis,train
460906c0b1fe17ea5354,98252,4943,Mitosis,train
460906c0b1fe17ea5354,99477,5395,Mitosis,train
460906c0b1fe17ea5354,99359,4991,Nonmitosis,train
460906c0b1fe17ea5354,99528,5069,Nonmitosis,train
460906c0b1fe17ea5354,100981,4674,Mitosis,train
460906c0b1fe17ea5354,101344,5142,Mitosis,train
460906c0b1fe17ea5354,102902,4946,Mitosis,train
460906c0b1fe17ea5354,95140,6050,Mitosis,train
460906c0b1fe17ea5354,95246,5984,Mitosis,train
460906c0b1fe17ea5354,95112,5672,Mitosis,train
460906c0b1fe17ea5354,97085,5788,Mitosis,train
460906c0b1fe17ea5354,99140,5776,Mitosis,train
460906c0b1fe17ea5354,99164,6068,Mitosis,train
460906c0b1fe17ea5354,98473,5998,Nonmitosis,train
460906c0b1fe17ea5354,98568,5951,Mitosis,train
460906c0b1fe17ea5354,100616,5878,Mitosis,train
460906c0b1fe17ea5354,100980,5419,Mitosis,train
460906c0b1fe17ea5354,101907,5682,Nonmitosis,train
460906c0b1fe17ea5354,103492,6151,Mitosis,train
460906c0b1fe17ea5354,94582,6348,Nonmitosis,train
460906c0b1fe17ea5354,95357,6834,Mitosis,train
460906c0b1fe17ea5354,95651,6639,Mitosis,train
460906c0b1fe17ea5354,102210,6918,Mitosis,train
460906c0b1fe17ea5354,101855,6432,Mitosis,train
460906c0b1fe17ea5354,101449,6373,Nonmitosis,train
460906c0b1fe17ea5354,103447,6949,Nonmitosis,train
460906c0b1fe17ea5354,103397,6557,Mitosis,train
460906c0b1fe17ea5354,103528,6443,Mitosis,train
460906c0b1fe17ea5354,95739,7215,Mitosis,train
460906c0b1fe17ea5354,97663,7399,Nonmitosis,train
460906c0b1fe17ea5354,97373,7117,Nonmitosis,train
460906c0b1fe17ea5354,96803,7336,Mitosis,train
460906c0b1fe17ea5354,98386,7666,Mitosis,train
460906c0b1fe17ea5354,98325,7673,Mitosis,train
460906c0b1fe17ea5354,98517,7231,Mitosis,train
460906c0b1fe17ea5354,99067,7112,Mitosis,train
460906c0b1fe17ea5354,98356,7178,Nonmitosis,train
460906c0b1fe17ea5354,99276,7092,Nonmitosis,train
460906c0b1fe17ea5354,100071,7511,Mitosis,train
460906c0b1fe17ea5354,99919,7606,Mitosis,train
460906c0b1fe17ea5354,99682,7043,Nonmitosis,train
460906c0b1fe17ea5354,100421,7581,Nonmitosis,train
460906c0b1fe17ea5354,100146,7635,Nonmitosis,train
460906c0b1fe17ea5354,100053,7636,Nonmitosis,train
460906c0b1fe17ea5354,100354,7096,Mitosis,train
460906c0b1fe17ea5354,99688,6912,Nonmitosis,train
460906c0b1fe17ea5354,101436,7390,Mitosis,train
460906c0b1fe17ea5354,102629,7174,Mitosis,train
460906c0b1fe17ea5354,103217,7071,Nonmitosis,train
460906c0b1fe17ea5354,103769,7318,Nonmitosis,train
460906c0b1fe17ea5354,103449,7717,Nonmitosis,train
460906c0b1fe17ea5354,102599,7136,Mitosis,train
460906c0b1fe17ea5354,102666,7741,Mitosis,train
460906c0b1fe17ea5354,104515,7426,Nonmitosis,train
460906c0b1fe17ea5354,105153,7568,Nonmitosis,train
460906c0b1fe17ea5354,104215,6952,Nonmitosis,train
460906c0b1fe17ea5354,105092,7425,Nonmitosis,train
460906c0b1fe17ea5354,96522,8221,Nonmitosis,train
460906c0b1fe17ea5354,96423,7798,Nonmitosis,train
460906c0b1fe17ea5354,95922,7901,Nonmitosis,train
460906c0b1fe17ea5354,95608,8497,Nonmitosis,train
460906c0b1fe17ea5354,95210,8277,Nonmitosis,train
460906c0b1fe17ea5354,95280,8252,Nonmitosis,train
460906c0b1fe17ea5354,94832,7946,Nonmitosis,train
460906c0b1fe17ea5354,97684,8418,Nonmitosis,train
460906c0b1fe17ea5354,98954,8001,Mitosis,train
460906c0b1fe17ea5354,98268,8072,Mitosis,train
460906c0b1fe17ea5354,98956,8509,Mitosis,train
460906c0b1fe17ea5354,99062,8545,Nonmitosis,train
460906c0b1fe17ea5354,99195,8315,Mitosis,train
460906c0b1fe17ea5354,102001,8168,Mitosis,train
460906c0b1fe17ea5354,101114,7780,Mitosis,train
460906c0b1fe17ea5354,101869,8277,Nonmitosis,train
460906c0b1fe17ea5354,103188,8275,Mitosis,train
460906c0b1fe17ea5354,105165,8408,Nonmitosis,train
460906c0b1fe17ea5354,96067,8575,Nonmitosis,train
460906c0b1fe17ea5354,95640,8868,Nonmitosis,train
460906c0b1fe17ea5354,96127,8871,Nonmitosis,train
460906c0b1fe17ea5354,96797,9252,Nonmitosis,train
460906c0b1fe17ea5354,97511,9001,Mitosis,train
460906c0b1fe17ea5354,97963,8652,Nonmitosis,train
460906c0b1fe17ea5354,98523,9220,Nonmitosis,train
460906c0b1fe17ea5354,99435,8850,Nonmitosis,train
460906c0b1fe17ea5354,98994,8780,Mitosis,train
460906c0b1fe17ea5354,100330,9043,Mitosis,train
460906c0b1fe17ea5354,99809,8814,Mitosis,train
460906c0b1fe17ea5354,99946,8542,Mitosis,train
460906c0b1fe17ea5354,99761,8911,Mitosis,train
460906c0b1fe17ea5354,100391,8574,Nonmitosis,train
460906c0b1fe17ea5354,100256,9250,Nonmitosis,train
460906c0b1fe17ea5354,100169,9109,Nonmitosis,train
460906c0b1fe17ea5354,101341,8681,Nonmitosis,train
460906c0b1fe17ea5354,102841,8555,Mitosis,train
460906c0b1fe17ea5354,104465,8954,Mitosis,train
460906c0b1fe17ea5354,105146,8643,Nonmitosis,train
460906c0b1fe17ea5354,103995,9029,Nonmitosis,train
460906c0b1fe17ea5354,103761,8791,Mitosis,train
460906c0b1fe17ea5354,104700,8774,Mitosis,train
460906c0b1fe17ea5354,16392,6607,Mitosis,train
460906c0b1fe17ea5354,23511,9617,Mitosis,train
460906c0b1fe17ea5354,23627,9830,Mitosis,train
460906c0b1fe17ea5354,26213,11029,Mitosis,train
460906c0b1fe17ea5354,98684,9774,Mitosis,train
460906c0b1fe17ea5354,99624,9342,Mitosis,train
460906c0b1fe17ea5354,103689,9437,Mitosis,train
460906c0b1fe17ea5354,103654,9656,Mitosis,train
460906c0b1fe17ea5354,103959,9648,Mitosis,train
460906c0b1fe17ea5354,104597,9275,Nonmitosis,train
460906c0b1fe17ea5354,105060,9822,Mitosis,train
460906c0b1fe17ea5354,105875,9873,Nonmitosis,train
460906c0b1fe17ea5354,105613,9651,Mitosis,train
460906c0b1fe17ea5354,105634,9262,Nonmitosis,train
460906c0b1fe17ea5354,122419,9800,Mitosis,train
460906c0b1fe17ea5354,116490,7570,Mitosis,train
460906c0b1fe17ea5354,97630,10559,Nonmitosis,train
460906c0b1fe17ea5354,100224,10577,Nonmitosis,train
460906c0b1fe17ea5354,103288,10604,Mitosis,train
460906c0b1fe17ea5354,105159,10651,Mitosis,train
460906c0b1fe17ea5354,104804,10224,Nonmitosis,train
460906c0b1fe17ea5354,105061,10511,Nonmitosis,train
460906c0b1fe17ea5354,105475,10247,Nonmitosis,train
460906c0b1fe17ea5354,50882,11680,Mitosis,train
460906c0b1fe17ea5354,54628,11874,Mitosis,train
460906c0b1fe17ea5354,55387,11992,Mitosis,train
460906c0b1fe17ea5354,55287,11568,Nonmitosis,train
460906c0b1fe17ea5354,102351,11471,Nonmitosis,train
460906c0b1fe17ea5354,102345,11390,Nonmitosis,train
460906c0b1fe17ea5354,103484,11336,Mitosis,train
460906c0b1fe17ea5354,104824,11536,Nonmitosis,train
460906c0b1fe17ea5354,103894,10868,Nonmitosis,train
460906c0b1fe17ea5354,103809,10878,Nonmitosis,train
460906c0b1fe17ea5354,104661,11019,Nonmitosis,train
460906c0b1fe17ea5354,104894,10848,Mitosis,train
460906c0b1fe17ea5354,104368,10888,Nonmitosis,train
460906c0b1fe17ea5354,105388,11508,Nonmitosis,train
460906c0b1fe17ea5354,50464,11925,Nonmitosis,train
460906c0b1fe17ea5354,51388,12184,Mitosis,train
460906c0b1fe17ea5354,52689,11815,Mitosis,train
460906c0b1fe17ea5354,53001,11821,Mitosis,train
460906c0b1fe17ea5354,53466,11956,Mitosis,train
460906c0b1fe17ea5354,53572,12008,Mitosis,train
460906c0b1fe17ea5354,53639,12150,Mitosis,train
460906c0b1fe17ea5354,53605,12193,Mitosis,train
460906c0b1fe17ea5354,54408,12299,Mitosis,train
460906c0b1fe17ea5354,54192,11987,Nonmitosis,train
460906c0b1fe17ea5354,54199,12118,Nonmitosis,train
460906c0b1fe17ea5354,56021,12077,Mitosis,train
460906c0b1fe17ea5354,56343,11794,Mitosis,train
460906c0b1fe17ea5354,55910,11901,Mitosis,train
460906c0b1fe17ea5354,103748,12149,Mitosis,train
460906c0b1fe17ea5354,104274,12172,Mitosis,train
460906c0b1fe17ea5354,104386,12252,Nonmitosis,train
460906c0b1fe17ea5354,103903,12229,Nonmitosis,train
460906c0b1fe17ea5354,105898,12223,Nonmitosis,train
460906c0b1fe17ea5354,106403,12163,Mitosis,train
460906c0b1fe17ea5354,105323,11915,Nonmitosis,train
460906c0b1fe17ea5354,26549,12699,Nonmitosis,train
460906c0b1fe17ea5354,50116,12566,Mitosis,train
460906c0b1fe17ea5354,50702,12684,Mitosis,train
460906c0b1fe17ea5354,49967,12513,Mitosis,train
460906c0b1fe17ea5354,53767,12415,Mitosis,train
460906c0b1fe17ea5354,53521,12741,Nonmitosis,train
460906c0b1fe17ea5354,55119,12374,Mitosis,train
460906c0b1fe17ea5354,102675,12651,Mitosis,train
460906c0b1fe17ea5354,104293,12926,Mitosis,train
460906c0b1fe17ea5354,104956,13090,Mitosis,train
460906c0b1fe17ea5354,104108,12533,Mitosis,train
460906c0b1fe17ea5354,104697,12482,Nonmitosis,train
460906c0b1fe17ea5354,105160,13103,Mitosis,train
460906c0b1fe17ea5354,104732,13162,Nonmitosis,train
460906c0b1fe17ea5354,104812,13183,Mitosis,train
460906c0b1fe17ea5354,105476,12460,Mitosis,train
460906c0b1fe17ea5354,105681,13049,Nonmitosis,train
460906c0b1fe17ea5354,50464,13152,Mitosis,train
460906c0b1fe17ea5354,49993,13224,Mitosis,train
460906c0b1fe17ea5354,50183,13766,Nonmitosis,train
460906c0b1fe17ea5354,52588,13130,Nonmitosis,train
460906c0b1fe17ea5354,52848,13598,Mitosis,train
460906c0b1fe17ea5354,54028,13826,Nonmitosis,train
460906c0b1fe17ea5354,54646,13471,Mitosis,train
460906c0b1fe17ea5354,54436,13728,Mitosis,train
460906c0b1fe17ea5354,55377,13830,Mitosis,train
460906c0b1fe17ea5354,55889,13510,Mitosis,train
460906c0b1fe17ea5354,55590,13676,Mitosis,train
460906c0b1fe17ea5354,55784,13370,Mitosis,train
460906c0b1fe17ea5354,56626,13613,Nonmitosis,train
460906c0b1fe17ea5354,56501,13211,Nonmitosis,train
460906c0b1fe17ea5354,56378,13317,Nonmitosis,train
460906c0b1fe17ea5354,101995,13524,Nonmitosis,train
460906c0b1fe17ea5354,101512,13731,Nonmitosis,train
460906c0b1fe17ea5354,102965,13606,Mitosis,train
460906c0b1fe17ea5354,102943,13664,Nonmitosis,train
460906c0b1fe17ea5354,102907,13817,Nonmitosis,train
460906c0b1fe17ea5354,102896,13192,Mitosis,train
460906c0b1fe17ea5354,106033,13445,Mitosis,train
460906c0b1fe17ea5354,105959,13371,Nonmitosis,train
460906c0b1fe17ea5354,105807,13715,Nonmitosis,train
460906c0b1fe17ea5354,105956,13800,Nonmitosis,train
460906c0b1fe17ea5354,52476,14625,Mitosis,train
460906c0b1fe17ea5354,52504,14582,Mitosis,train
460906c0b1fe17ea5354,51651,14502,Mitosis,train
460906c0b1fe17ea5354,51304,14144,Mitosis,train
460906c0b1fe17ea5354,52573,14274,Nonmitosis,train
460906c0b1fe17ea5354,53340,14495,Mitosis,train
460906c0b1fe17ea5354,54595,14145,Nonmitosis,train
460906c0b1fe17ea5354,56749,14413,Nonmitosis,train
460906c0b1fe17ea5354,56688,14212,Mitosis,train
460906c0b1fe17ea5354,56337,14561,Nonmitosis,train
460906c0b1fe17ea5354,56477,14459,Nonmitosis,train
460906c0b1fe17ea5354,56190,14516,Nonmitosis,train
460906c0b1fe17ea5354,56483,14007,Nonmitosis,train
460906c0b1fe17ea5354,56426,14012,Nonmitosis,train
460906c0b1fe17ea5354,55635,13912,Mitosis,train
460906c0b1fe17ea5354,55666,14036,Nonmitosis,train
460906c0b1fe17ea5354,103657,14019,Mitosis,train
460906c0b1fe17ea5354,103327,14646,Mitosis,train
460906c0b1fe17ea5354,102731,14777,Mitosis,train
460906c0b1fe17ea5354,102734,14742,Mitosis,train
460906c0b1fe17ea5354,104949,14302,Nonmitosis,train
460906c0b1fe17ea5354,104482,14007,Mitosis,train
460906c0b1fe17ea5354,104152,13881,Mitosis,train
460906c0b1fe17ea5354,104729,14271,Mitosis,train
460906c0b1fe17ea5354,105540,14042,Mitosis,train
460906c0b1fe17ea5354,44381,15156,Mitosis,train
460906c0b1fe17ea5354,44113,15211,Mitosis,train
460906c0b1fe17ea5354,49546,14947,Mitosis,train
460906c0b1fe17ea5354,50645,15199,Nonmitosis,train
460906c0b1fe17ea5354,52251,15391,Mitosis,train
460906c0b1fe17ea5354,51348,14650,Nonmitosis,train
460906c0b1fe17ea5354,51824,15141,Nonmitosis,train
460906c0b1fe17ea5354,53949,14801,Mitosis,train
460906c0b1fe17ea5354,54046,15155,Mitosis,train
460906c0b1fe17ea5354,54063,15291,Nonmitosis,train
460906c0b1fe17ea5354,52633,15277,Nonmitosis,train
460906c0b1fe17ea5354,53567,15168,Nonmitosis,train
460906c0b1fe17ea5354,53642,15106,Nonmitosis,train
460906c0b1fe17ea5354,55049,14776,Mitosis,train
460906c0b1fe17ea5354,54830,14732,Mitosis,train
460906c0b1fe17ea5354,54589,14994,Mitosis,train
460906c0b1fe17ea5354,54678,14951,Nonmitosis,train
460906c0b1fe17ea5354,54883,14813,Mitosis,train
460906c0b1fe17ea5354,54280,14845,Nonmitosis,train
460906c0b1fe17ea5354,54226,15371,Mitosis,train
460906c0b1fe17ea5354,54340,15228,Nonmitosis,train
